Normal/TCGA-2J-AAB8-01Z-00-DX1_12385.jpeg,0.97278756,0.02721247
Normal/TCGA-2J-AAB8-01Z-00-DX1_12587.jpeg,0.9858167,0.01418335
Normal/TCGA-2J-AAB8-01Z-00-DX1_12793.jpeg,0.8946115,0.10538853
Normal/TCGA-2J-AAB9-01Z-00-DX1_10659.jpeg,0.44269076,0.5573092
Normal/TCGA-2J-AAB9-01Z-00-DX1_10665.jpeg,0.7961375,0.2038625
Normal/TCGA-2J-AAB9-01Z-00-DX1_10854.jpeg,0.8950376,0.10496247
Normal/TCGA-2J-AAB9-01Z-00-DX1_10855.jpeg,0.96298605,0.037013926
Normal/TCGA-2J-AAB9-01Z-00-DX1_10860.jpeg,0.9712015,0.028798519
Normal/TCGA-2J-AAB9-01Z-00-DX1_11064.jpeg,0.36018476,0.6398153
Normal/TCGA-2J-AABF-01Z-00-DX1_21176.jpeg,0.6254001,0.3745999
Normal/TCGA-2J-AABF-01Z-00-DX1_21352.jpeg,0.91815865,0.08184138
Normal/TCGA-2J-AABF-01Z-00-DX1_21528.jpeg,0.007641386,0.9923586
Normal/TCGA-2J-AABF-01Z-00-DX1_21529.jpeg,0.1631171,0.8368829
Normal/TCGA-2J-AABF-01Z-00-DX1_21709.jpeg,0.00032965015,0.9996704
Normal/TCGA-2J-AABF-01Z-00-DX1_21710.jpeg,0.7901839,0.20981611
Normal/TCGA-2J-AABF-01Z-00-DX1_21711.jpeg,0.93199205,0.06800795
Normal/TCGA-2J-AABF-01Z-00-DX1_21889.jpeg,0.39822367,0.6017763
Normal/TCGA-2J-AABF-01Z-00-DX1_21890.jpeg,0.33716285,0.6628371
Normal/TCGA-2J-AABF-01Z-00-DX1_21891.jpeg,0.11983924,0.88016075
Normal/TCGA-2J-AABF-01Z-00-DX1_21892.jpeg,0.06291734,0.9370826
Normal/TCGA-2J-AABF-01Z-00-DX1_21893.jpeg,0.64196134,0.3580387
Normal/TCGA-2J-AABF-01Z-00-DX1_22075.jpeg,0.27918115,0.7208189
Normal/TCGA-2J-AABF-01Z-00-DX1_22076.jpeg,0.61980903,0.38019103
Normal/TCGA-2J-AABF-01Z-00-DX1_22077.jpeg,0.3535133,0.64648664
Normal/TCGA-2J-AABF-01Z-00-DX1_22260.jpeg,0.013890428,0.98610955
Normal/TCGA-2J-AABF-01Z-00-DX1_22261.jpeg,0.8267806,0.17321935
Normal/TCGA-2J-AABF-01Z-00-DX1_22262.jpeg,0.5683886,0.43161148
Normal/TCGA-2J-AABF-01Z-00-DX1_22449.jpeg,0.22602163,0.77397835
Normal/TCGA-2J-AABF-01Z-00-DX1_22450.jpeg,0.16938226,0.8306177
Normal/TCGA-2J-AABF-01Z-00-DX1_22451.jpeg,0.2301543,0.76984566
Normal/TCGA-2J-AABF-01Z-00-DX1_22627.jpeg,0.017485358,0.9825147
Normal/TCGA-2J-AABF-01Z-00-DX1_22628.jpeg,0.0002128366,0.99978715
Normal/TCGA-2J-AABF-01Z-00-DX1_22629.jpeg,0.19245538,0.80754465
Normal/TCGA-2J-AABF-01Z-00-DX1_22630.jpeg,0.7523306,0.24766943
Normal/TCGA-2J-AABF-01Z-00-DX1_22631.jpeg,0.644322,0.355678
Normal/TCGA-2J-AABF-01Z-00-DX1_22804.jpeg,0.00013602883,0.999864
Normal/TCGA-2J-AABF-01Z-00-DX1_22805.jpeg,0.0031478207,0.9968522
Normal/TCGA-2J-AABF-01Z-00-DX1_22806.jpeg,0.011176703,0.98882324
Normal/TCGA-2J-AABF-01Z-00-DX1_22807.jpeg,0.8737398,0.1262602
Normal/TCGA-2J-AABF-01Z-00-DX1_22808.jpeg,0.8595784,0.14042169
Normal/TCGA-2J-AABF-01Z-00-DX1_22986.jpeg,0.89267707,0.107322946
Normal/TCGA-2J-AABF-01Z-00-DX1_22987.jpeg,0.976548,0.023451973
Normal/TCGA-2J-AABF-01Z-00-DX1_22988.jpeg,0.26784998,0.73215
Normal/TCGA-2J-AABF-01Z-00-DX1_22989.jpeg,0.9942334,0.0057665063
Normal/TCGA-2J-AABF-01Z-00-DX1_23166.jpeg,0.4573643,0.5426357
Normal/TCGA-2J-AABF-01Z-00-DX1_23167.jpeg,0.9929196,0.0070804004
Normal/TCGA-2J-AABF-01Z-00-DX1_23168.jpeg,0.90711445,0.09288554
Normal/TCGA-2J-AABF-01Z-00-DX1_23169.jpeg,0.66415757,0.3358424
Normal/TCGA-2J-AABF-01Z-00-DX1_23349.jpeg,0.12942182,0.8705782
Normal/TCGA-2J-AABH-01Z-00-DX1_11546.jpeg,0.03473772,0.9652623
Normal/TCGA-2J-AABH-01Z-00-DX1_11547.jpeg,0.90187705,0.09812295
Normal/TCGA-2J-AABH-01Z-00-DX1_11797.jpeg,0.49208745,0.5079126
Normal/TCGA-2J-AABH-01Z-00-DX1_13780.jpeg,0.39137325,0.6086268
Normal/TCGA-2J-AABH-01Z-00-DX1_14027.jpeg,0.9865574,0.013442565
Normal/TCGA-2J-AABH-01Z-00-DX1_14028.jpeg,0.87315464,0.1268454
Normal/TCGA-2J-AABH-01Z-00-DX1_14272.jpeg,0.982916,0.017083988
Normal/TCGA-2J-AABH-01Z-00-DX1_14273.jpeg,0.9945016,0.0054983795
Normal/TCGA-2J-AABH-01Z-00-DX1_14515.jpeg,0.9996264,0.00037359988
Normal/TCGA-2J-AABH-01Z-00-DX1_14516.jpeg,0.74577624,0.2542238
Normal/TCGA-2J-AABH-01Z-00-DX1_16131.jpeg,0.7223256,0.27767438
Normal/TCGA-2J-AABH-01Z-00-DX1_16132.jpeg,0.957272,0.04272803
Normal/TCGA-2J-AABH-01Z-00-DX1_16351.jpeg,0.8716138,0.12838618
Normal/TCGA-2J-AABH-01Z-00-DX1_16352.jpeg,0.9913662,0.008633707
Normal/TCGA-2L-AAQA-01Z-00-DX1_11020.jpeg,0.999944,5.6078872e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11183.jpeg,0.99992573,7.422105e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11185.jpeg,0.99995494,4.5009983e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11347.jpeg,0.9979463,0.0020537183
Normal/TCGA-2L-AAQA-01Z-00-DX1_11348.jpeg,0.9985154,0.0014846066
Normal/TCGA-2L-AAQA-01Z-00-DX1_11349.jpeg,0.99981314,0.00018693936
Normal/TCGA-2L-AAQA-01Z-00-DX1_11350.jpeg,0.9999317,6.825759e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11351.jpeg,0.9996562,0.0003438044
Normal/TCGA-2L-AAQA-01Z-00-DX1_11352.jpeg,0.99993813,6.191591e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11511.jpeg,0.9990465,0.00095342495
Normal/TCGA-2L-AAQA-01Z-00-DX1_11512.jpeg,0.9970349,0.0029651385
Normal/TCGA-2L-AAQA-01Z-00-DX1_11513.jpeg,0.999551,0.00044893142
Normal/TCGA-2L-AAQA-01Z-00-DX1_11514.jpeg,0.9999294,7.06019e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11515.jpeg,0.9993431,0.00065688725
Normal/TCGA-2L-AAQA-01Z-00-DX1_11518.jpeg,0.99993646,6.350159e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11519.jpeg,0.9999074,9.2669994e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11677.jpeg,0.9998436,0.00015636925
Normal/TCGA-2L-AAQA-01Z-00-DX1_11678.jpeg,0.99991107,8.886525e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11679.jpeg,0.99999046,9.484821e-06
Normal/TCGA-2L-AAQA-01Z-00-DX1_11680.jpeg,0.9999325,6.747162e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11681.jpeg,0.9999052,9.473984e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11682.jpeg,0.9999682,3.1787786e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11684.jpeg,0.99961853,0.0003814675
Normal/TCGA-2L-AAQA-01Z-00-DX1_11842.jpeg,0.99980885,0.00019115387
Normal/TCGA-2L-AAQA-01Z-00-DX1_11844.jpeg,0.99926347,0.00073657493
Normal/TCGA-2L-AAQA-01Z-00-DX1_11845.jpeg,0.99997556,2.4410008e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_11847.jpeg,0.9987129,0.0012871547
Normal/TCGA-2L-AAQA-01Z-00-DX1_11848.jpeg,0.99924445,0.0007555986
Normal/TCGA-2L-AAQA-01Z-00-DX1_12005.jpeg,0.9999527,4.7337955e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12006.jpeg,0.9998228,0.0001772004
Normal/TCGA-2L-AAQA-01Z-00-DX1_12008.jpeg,0.99979657,0.00020339282
Normal/TCGA-2L-AAQA-01Z-00-DX1_12010.jpeg,0.99979955,0.00020042047
Normal/TCGA-2L-AAQA-01Z-00-DX1_12011.jpeg,0.9999726,2.7420601e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12012.jpeg,0.9987521,0.0012479152
Normal/TCGA-2L-AAQA-01Z-00-DX1_12013.jpeg,0.9995683,0.0004316823
Normal/TCGA-2L-AAQA-01Z-00-DX1_12162.jpeg,0.9998982,0.00010174027
Normal/TCGA-2L-AAQA-01Z-00-DX1_12163.jpeg,0.9999062,9.383811e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12166.jpeg,0.9999298,7.0227274e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12168.jpeg,0.999816,0.00018402234
Normal/TCGA-2L-AAQA-01Z-00-DX1_12169.jpeg,0.99987197,0.0001279801
Normal/TCGA-2L-AAQA-01Z-00-DX1_12170.jpeg,0.9997218,0.00027810835
Normal/TCGA-2L-AAQA-01Z-00-DX1_12317.jpeg,0.9995153,0.00048473332
Normal/TCGA-2L-AAQA-01Z-00-DX1_12319.jpeg,0.99978906,0.0002109104
Normal/TCGA-2L-AAQA-01Z-00-DX1_12321.jpeg,0.99997926,2.0741705e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12324.jpeg,0.9998281,0.00017186365
Normal/TCGA-2L-AAQA-01Z-00-DX1_12325.jpeg,0.9998586,0.00014141259
Normal/TCGA-2L-AAQA-01Z-00-DX1_12326.jpeg,0.9998047,0.00019534568
Normal/TCGA-2L-AAQA-01Z-00-DX1_12464.jpeg,0.9997234,0.0002766032
Normal/TCGA-2L-AAQA-01Z-00-DX1_12465.jpeg,0.99978274,0.00021730458
Normal/TCGA-2L-AAQA-01Z-00-DX1_12466.jpeg,0.9999342,6.5768174e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12468.jpeg,0.9998493,0.00015063949
Normal/TCGA-2L-AAQA-01Z-00-DX1_12469.jpeg,0.9998739,0.00012614384
Normal/TCGA-2L-AAQA-01Z-00-DX1_12472.jpeg,0.99989116,0.000108820925
Normal/TCGA-2L-AAQA-01Z-00-DX1_12607.jpeg,0.9997298,0.0002701727
Normal/TCGA-2L-AAQA-01Z-00-DX1_12608.jpeg,0.99995816,4.1849755e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12610.jpeg,0.9999833,1.6632945e-05
Normal/TCGA-2L-AAQA-01Z-00-DX1_12611.jpeg,0.99989223,0.000107739455
